"NCM"|"EX"|"DESCRIÇÃO"|"AL_IPI"|"CST_IPI_ENTRADA"|"CST_IPI_SAÍDA"|"CST_PIS_COFINS_ENTRADA"|"CST_PIS_COFINS_SAÍDA"|"CÓDIGO_JUSTIFICATIVA_ENQUADRAMENTO_PIS_COFINS"
"85071010"|""|"Acumuladores elétricos e seus separadores, mesmo de forma quadrada ou retangular - De chumbo, do tipo utilizado para o arranque dos motores de pistão - De capacidade inferior ou igual a 20 Ah e tensão inferior ou igual a 12 V"|15|"00"|"50"|""|""|""
"85071090"|""|"Acumuladores elétricos e seus separadores, mesmo de forma quadrada ou retangular - De chumbo, do tipo utilizado para o arranque dos motores de pistão - Outros"|15|"00"|"50"|""|""|""
"85071090"|"01"|"Acumuladores elétricos e seus separadores, mesmo de forma quadrada ou retangular - De chumbo, do tipo utilizado para o arranque dos motores de pistão - Do tipo utilizado para o arranque dos motores de ignição por compressão, com intensidade de corrente igual ou superior a 90 Ah"|4|"00"|"50"|""|""|""
"85072010"|""|"Acumuladores elétricos e seus separadores, mesmo de forma quadrada ou retangular - Outros acumuladores de chumbo - De peso inferior ou igual a 1.000 kg"|15|"00"|"50"|""|""|""
"85072090"|""|"Acumuladores elétricos e seus separadores, mesmo de forma quadrada ou retangular - Outros acumuladores de chumbo - Outros"|15|"00"|"50"|""|""|""
"85073011"|""|"Acumuladores elétricos e seus separadores, mesmo de forma quadrada ou retangular - De níquel-cádmio - De peso inferior ou igual a 2.500 kg - De capacidade inferior ou igual a 15 Ah"|15|"00"|"50"|""|""|""
"85073019"|""|"Acumuladores elétricos e seus separadores, mesmo de forma quadrada ou retangular - De níquel-cádmio - De peso inferior ou igual a 2.500 kg - Outros"|15|"00"|"50"|""|""|""
"85073090"|""|"Acumuladores elétricos e seus separadores, mesmo de forma quadrada ou retangular - De níquel-cádmio - Outros"|15|"00"|"50"|""|""|""
"85074000"|""|"Acumuladores elétricos e seus separadores, mesmo de forma quadrada ou retangular - De níquel-ferro"|15|"00"|"50"|""|""|""
"85078000"|""|"Acumuladores elétricos e seus separadores, mesmo de forma quadrada ou retangular - Outros acumuladores"|15|"00"|"50"|""|""|""
"85079010"|""|"Acumuladores elétricos e seus separadores, mesmo de forma quadrada ou retangular - Partes - Separadores"|15|"00"|"50"|""|""|""
"85079020"|""|"Acumuladores elétricos e seus separadores, mesmo de forma quadrada ou retangular - Partes - Recipientes de plástico, suas tampas e tampões"|15|"00"|"50"|""|""|""
"85079090"|""|"Acumuladores elétricos e seus separadores, mesmo de forma quadrada ou retangular - Partes - Outras"|15|"00"|"50"|""|""|""
"85081100"|""|"Aspiradores - Com motor elétrico incorporado - De potência não superior a 1.500 W e cujo volume do reservatório não exceda 20 litros"|10|"00"|"50"|""|""|""
"85081900"|""|"Aspiradores - Com motor elétrico incorporado - Outros"|10|"00"|"50"|""|""|""
"85086000"|""|"Aspiradores - Outros aspiradores"|10|"00"|"50"|""|""|""
"85087000"|""|"Aspiradores - Partes"|10|"00"|"50"|""|""|""
"85094010"|""|"Aparelhos eletromecânicos de motor elétrico incorporado, de uso doméstico, exceto os aspiradores da posição 85.08 - Trituradores e misturadores de alimentos; espremedores de frutas ou de produtos hortícolas - Liquidificadores"|10|"00"|"50"|""|""|""
"85094020"|""|"Aparelhos eletromecânicos de motor elétrico incorporado, de uso doméstico, exceto os aspiradores da posição 85.08 - Trituradores e misturadores de alimentos; espremedores de frutas ou de produtos hortícolas - Batedeiras"|10|"00"|"50"|""|""|""
"85094030"|""|"Aparelhos eletromecânicos de motor elétrico incorporado, de uso doméstico, exceto os aspiradores da posição 85.08 - Trituradores e misturadores de alimentos; espremedores de frutas ou de produtos hortícolas - Moedores de carne"|10|"00"|"50"|""|""|""
"85094040"|""|"Aparelhos eletromecânicos de motor elétrico incorporado, de uso doméstico, exceto os aspiradores da posição 85.08 - Trituradores e misturadores de alimentos; espremedores de frutas ou de produtos hortícolas - Extratores centrífugos de sucos"|10|"00"|"50"|""|""|""
"85094050"|""|"Aparelhos eletromecânicos de motor elétrico incorporado, de uso doméstico, exceto os aspiradores da posição 85.08 - Trituradores e misturadores de alimentos; espremedores de frutas ou de produtos hortícolas - Aparelhos de funções múltiplas, providos de acessórios intercambiáveis, para processar alimentos"|10|"00"|"50"|""|""|""
"85094090"|""|"Aparelhos eletromecânicos de motor elétrico incorporado, de uso doméstico, exceto os aspiradores da posição 85.08 - Trituradores e misturadores de alimentos; espremedores de frutas ou de produtos hortícolas - Outros"|10|"00"|"50"|""|""|""
"85098010"|""|"Aparelhos eletromecânicos de motor elétrico incorporado, de uso doméstico, exceto os aspiradores da posição 85.08 - Outros aparelhos - Enceradeiras de pisos"|10|"00"|"50"|""|""|""
"85098090"|""|"Aparelhos eletromecânicos de motor elétrico incorporado, de uso doméstico, exceto os aspiradores da posição 85.08 - Outros aparelhos - Outros"|10|"00"|"50"|""|""|""
"85099000"|""|"Aparelhos eletromecânicos de motor elétrico incorporado, de uso doméstico, exceto os aspiradores da posição 85.08 - Partes"|10|"00"|"50"|""|""|""
"85101000"|""|"Aparelhos ou máquinas de barbear, máquinas de cortar o cabelo ou de tosquiar e aparelhos de depilar, de motor elétrico incorporado - Aparelhos ou máquinas de barbear"|20|"00"|"50"|""|""|""
"85102000"|""|"Aparelhos ou máquinas de barbear, máquinas de cortar o cabelo ou de tosquiar e aparelhos de depilar, de motor elétrico incorporado - Máquinas de cortar o cabelo ou de tosquiar"|20|"00"|"50"|""|""|""
"85103000"|""|"Aparelhos ou máquinas de barbear, máquinas de cortar o cabelo ou de tosquiar e aparelhos de depilar, de motor elétrico incorporado - Aparelhos de depilar"|10|"00"|"50"|""|""|""
"85109011"|""|"Aparelhos ou máquinas de barbear, máquinas de cortar o cabelo ou de tosquiar e aparelhos de depilar, de motor elétrico incorporado - Partes - De aparelhos ou máquinas de barbear - Lâminas"|20|"00"|"50"|""|""|""
"85109019"|""|"Aparelhos ou máquinas de barbear, máquinas de cortar o cabelo ou de tosquiar e aparelhos de depilar, de motor elétrico incorporado - Partes - De aparelhos ou máquinas de barbear - Outras"|20|"00"|"50"|""|""|""
"85109020"|""|"Aparelhos ou máquinas de barbear, máquinas de cortar o cabelo ou de tosquiar e aparelhos de depilar, de motor elétrico incorporado - Partes - Pentes e contrapentes para máquinas de tosquiar"|20|"00"|"50"|""|""|""
"85109090"|""|"Aparelhos ou máquinas de barbear, máquinas de cortar o cabelo ou de tosquiar e aparelhos de depilar, de motor elétrico incorporado - Partes - Outras"|20|"00"|"50"|""|""|""
"85111000"|""|"Aparelhos e dispositivos elétricos de ignição ou de arranque para motores de ignição por centelha ou por compressão (por exemplo, magnetos, dínamos-magnetos, bobinas de ignição, velas de ignição ou de aquecimento, motores de arranque); geradores (dínamos e alternadores, por exemplo) e conjuntores-disjuntores utilizados com estes motores - Velas de ignição"|15|"00"|"50"|""|""|""
"85112010"|""|"Aparelhos e dispositivos elétricos de ignição ou de arranque para motores de ignição por centelha ou por compressão (por exemplo, magnetos, dínamos-magnetos, bobinas de ignição, velas de ignição ou de aquecimento, motores de arranque); geradores (dínamos e alternadores, por exemplo) e conjuntores-disjuntores utilizados com estes motores - Magnetos; dínamos-magnetos; volantes magnéticos - Magnetos"|15|"00"|"50"|""|""|""
"85112090"|""|"Aparelhos e dispositivos elétricos de ignição ou de arranque para motores de ignição por centelha ou por compressão (por exemplo, magnetos, dínamos-magnetos, bobinas de ignição, velas de ignição ou de aquecimento, motores de arranque); geradores (dínamos e alternadores, por exemplo) e conjuntores-disjuntores utilizados com estes motores - Magnetos; dínamos-magnetos; volantes magnéticos - Outros"|15|"00"|"50"|""|""|""
"85113010"|""|"Aparelhos e dispositivos elétricos de ignição ou de arranque para motores de ignição por centelha ou por compressão (por exemplo, magnetos, dínamos-magnetos, bobinas de ignição, velas de ignição ou de aquecimento, motores de arranque); geradores (dínamos e alternadores, por exemplo) e conjuntores-disjuntores utilizados com estes motores - Distribuidores; bobinas de ignição - Distribuidores"|15|"00"|"50"|""|""|""
"85113020"|""|"Aparelhos e dispositivos elétricos de ignição ou de arranque para motores de ignição por centelha ou por compressão (por exemplo, magnetos, dínamos-magnetos, bobinas de ignição, velas de ignição ou de aquecimento, motores de arranque); geradores (dínamos e alternadores, por exemplo) e conjuntores-disjuntores utilizados com estes motores - Distribuidores; bobinas de ignição - Bobinas de ignição"|15|"00"|"50"|""|""|""
"85114000"|""|"Aparelhos e dispositivos elétricos de ignição ou de arranque para motores de ignição por centelha ou por compressão (por exemplo, magnetos, dínamos-magnetos, bobinas de ignição, velas de ignição ou de aquecimento, motores de arranque); geradores (dínamos e alternadores, por exemplo) e conjuntores-disjuntores utilizados com estes motores - Motores de arranque, mesmo funcionando como geradores"|15|"00"|"50"|""|""|""
"85114000"|"01"|"Aparelhos e dispositivos elétricos de ignição ou de arranque para motores de ignição por centelha ou por compressão (por exemplo, magnetos, dínamos-magnetos, bobinas de ignição, velas de ignição ou de aquecimento, motores de arranque); geradores (dínamos e alternadores, por exemplo) e conjuntores-disjuntores utilizados com estes motores - Para sistema elétrico em 24 V, com potência igual ou superior a 3 kW"|4|"00"|"50"|""|""|""
"85115010"|""|"Aparelhos e dispositivos elétricos de ignição ou de arranque para motores de ignição por centelha ou por compressão (por exemplo, magnetos, dínamos-magnetos, bobinas de ignição, velas de ignição ou de aquecimento, motores de arranque); geradores (dínamos e alternadores, por exemplo) e conjuntores-disjuntores utilizados com estes motores - Outros geradores - Dínamos e alternadores"|15|"00"|"50"|""|""|""
"85115010"|"01"|"Aparelhos e dispositivos elétricos de ignição ou de arranque para motores de ignição por centelha ou por compressão (por exemplo, magnetos, dínamos-magnetos, bobinas de ignição, velas de ignição ou de aquecimento, motores de arranque); geradores (dínamos e alternadores, por exemplo) e conjuntores-disjuntores utilizados com estes motores - Outros geradores - Para sistema elétrico em 24 V, exceto para uso em aeronáutica"|4|"00"|"50"|""|""|""
"85115090"|""|"Aparelhos e dispositivos elétricos de ignição ou de arranque para motores de ignição por centelha ou por compressão (por exemplo, magnetos, dínamos-magnetos, bobinas de ignição, velas de ignição ou de aquecimento, motores de arranque); geradores (dínamos e alternadores, por exemplo) e conjuntores-disjuntores utilizados com estes motores - Outros geradores - Outros"|15|"00"|"50"|""|""|""
"85118010"|""|"Aparelhos e dispositivos elétricos de ignição ou de arranque para motores de ignição por centelha ou por compressão (por exemplo, magnetos, dínamos-magnetos, bobinas de ignição, velas de ignição ou de aquecimento, motores de arranque); geradores (dínamos e alternadores, por exemplo) e conjuntores-disjuntores utilizados com estes motores - Outros aparelhos e dispositivos - Velas de aquecimento"|15|"00"|"50"|""|""|""
"85118020"|""|"Aparelhos e dispositivos elétricos de ignição ou de arranque para motores de ignição por centelha ou por compressão (por exemplo, magnetos, dínamos-magnetos, bobinas de ignição, velas de ignição ou de aquecimento, motores de arranque); geradores (dínamos e alternadores, por exemplo) e conjuntores-disjuntores utilizados com estes motores - Outros aparelhos e dispositivos - Reguladores de voltagem (conjuntores-disjuntores)"|15|"00"|"50"|""|""|""
"85118030"|""|"Aparelhos e dispositivos elétricos de ignição ou de arranque para motores de ignição por centelha ou por compressão (por exemplo, magnetos, dínamos-magnetos, bobinas de ignição, velas de ignição ou de aquecimento, motores de arranque); geradores (dínamos e alternadores, por exemplo) e conjuntores-disjuntores utilizados com estes motores - Outros aparelhos e dispositivos - Ignição eletrônica digital"|15|"00"|"50"|""|""|""
"85118090"|""|"Aparelhos e dispositivos elétricos de ignição ou de arranque para motores de ignição por centelha ou por compressão (por exemplo, magnetos, dínamos-magnetos, bobinas de ignição, velas de ignição ou de aquecimento, motores de arranque); geradores (dínamos e alternadores, por exemplo) e conjuntores-disjuntores utilizados com estes motores - Outros aparelhos e dispositivos - Outros"|15|"00"|"50"|""|""|""
"85119000"|""|"Aparelhos e dispositivos elétricos de ignição ou de arranque para motores de ignição por centelha ou por compressão (por exemplo, magnetos, dínamos-magnetos, bobinas de ignição, velas de ignição ou de aquecimento, motores de arranque); geradores (dínamos e alternadores, por exemplo) e conjuntores-disjuntores utilizados com estes motores - Partes"|15|"00"|"50"|""|""|""
"85121000"|""|"Aparelhos elétricos de iluminação ou de sinalização (exceto os da posição 85.39), limpadores de pára-brisas, degeladores e desembaçadores (desembaciadores) elétricos, dos tipos utilizados em ciclos e automóveis - Aparelhos de iluminação ou de sinalização visual dos tipos utilizados em bicicletas"|15|"00"|"50"|""|""|""
